,Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance,City pair unique distance
261,"New York, United States Of America - Rio De Janeiro, Brazil",GIG,JFK,-22.8,-43.24,40.64,-73.79,4786,1
262,"New York, United States Of America - Rio De Janeiro, Brazil",GIG,JFK,-22.8,-43.24,40.64,-73.79,4786,1
263,"Bombay, India - Manchester, United Kingdom",BOM,MAN,25.3,55.35,53.37,0.1,3419,1
264,"Minneapolis, United States Of America - New York, United States Of America",MSP,LGA,44.9,-93.2,40.77,-73.88,1019,1
265,"Minneapolis, United States Of America - New York, United States Of America",MSP,LGA,44.9,-93.2,40.77,-73.88,1019,1
266,"Minneapolis, United States Of America - New York, United States Of America",MSP,LGA,44.9,-93.2,40.77,-73.88,1019,1
267,"London, United Kingdom - Sydney, Australia",SYD,LHR,-33.9,151.23,51.47,-0.45,10572,1
268,"Detroit, United States Of America - New York, United States Of America",LGA,DTW,40.8,-73.88,37.26,-107.75,1827,1
269,"Detroit, United States Of America - New York, United States Of America",LGA,DTW,40.8,-73.88,37.26,-107.75,1827,1
270,"Detroit, United States Of America - New York, United States Of America",LGA,DTW,40.8,-73.88,37.26,-107.75,1827,1
271,"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,464,1
272,"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,464,1
273,"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,464,1
274,"Bukoba, United Rep. Of Tanzania - Mwanza, United Rep. Of Tanzania",BKZ,MWZ,-1.3,31.81,-2.45,32.93,111,1
275,"London, United Kingdom - Toronto, Canada",LHR,YYZ,51.5,-0.45,43.68,-79.61,3555,1
276,"Bloemfontein, South Africa - Johannesburg, South Africa",BFN,JNB,-29.1,26.3,-26.13,28.23,236,1
277,"London, United Kingdom - San Diego, United States Of America",SAN,LHR,40.6,-73.79,51.47,-0.45,3454,1
278,"London, United Kingdom - San Diego, United States Of America",SAN,LHR,40.6,-73.79,51.47,-0.45,3454,1
279,"London, United Kingdom - San Diego, United States Of America",SAN,LHR,40.6,-73.79,51.47,-0.45,3454,1
280,"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1593,1
281,"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1593,1
282,"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,5993,1
283,"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,5993,1
284,"London, United Kingdom - Zurich, Switzerland",LCY,ZRH,51.5,0.05,47.45,8.57,474,1
285,"London, United Kingdom - Zurich, Switzerland",LCY,ZRH,51.5,0.05,47.45,8.57,474,1
286,"London, United Kingdom - Zurich, Switzerland",LCY,ZRH,51.5,0.05,47.45,8.57,474,1
287,"London, United Kingdom - Zurich, Switzerland",LCY,ZRH,51.5,0.05,47.45,8.57,474,1
288,"Dubai, United Arab Emirates - Johannesburg, South Africa",DXB,JNB,25.3,55.35,-26.13,28.23,3973,1
289,"Dubai, United Arab Emirates - Johannesburg, South Africa",DXB,JNB,25.3,55.35,-26.13,28.23,3973,1
290,"Houston, United States Of America - London, United Kingdom",IAH,LHR,30.0,-95.34,51.47,-0.45,4834,1
291,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
292,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
293,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
294,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
295,"Houston, United States Of America - London, United Kingdom",LHR,IAH,51.5,-0.45,29.98,-95.34,4834,1
296,"Johannesburg, South Africa - Singapore, Singapore",JNB,SIN,-26.1,28.23,1.34,103.98,5381,1
297,"Johannesburg, South Africa - Singapore, Singapore",JNB,SIN,-26.1,28.23,1.34,103.98,5381,1
298,"Johannesburg, South Africa - Singapore, Singapore",JNB,SIN,-26.1,28.23,1.34,103.98,5381,1
299,"Hong Kong, Hong Kong - Seoul, Republic Of Korea",ICN,HKG,37.5,126.66,22.32,113.94,1292,1
300,"Hong Kong, Hong Kong - Seoul, Republic Of Korea",ICN,HKG,37.5,126.66,22.32,113.94,1292,1
301,"Dubai, United Arab Emirates - Manchester, United Kingdom",MAN,DXB,53.4,0.1,25.25,55.35,3422,1
302,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
303,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
304,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
305,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
306,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
307,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
308,"Singapore, Singapore - Tokyo, Japan",SIN,HND,1.3,103.98,35.55,139.75,3290,1
309,"Singapore, Singapore - Tokyo, Japan",SIN,HND,1.3,103.98,35.55,139.75,3290,1
310,"Newark, United States Of America - San Francisco, United States Of America",EWR,SFO,40.7,-74.18,37.61,-122.39,2566,1
311,"Newark, United States Of America - Singapore, Singapore",EWR,SIN,40.7,-74.18,1.34,103.98,9535,1
312,"Newark, United States Of America - Singapore, Singapore",EWR,SIN,40.7,-74.18,1.34,103.98,9535,1
313,"Miami, United States Of America - New York, United States Of America",LGA,MIA,40.8,-73.88,33.4,-110.87,2089,1
314,"Miami, United States Of America - New York, United States Of America",LGA,MIA,40.8,-73.88,33.4,-110.87,2089,1
315,"Singapore, Singapore - Tokyo, Japan",NRT,SIN,35.8,140.39,1.34,103.98,3327,1
316,"Singapore, Singapore - Tokyo, Japan",NRT,SIN,35.8,140.39,1.34,103.98,3327,1
317,"Lisbon, Portugal - Madrid, Spain",LIS,MAD,38.8,-9.13,40.46,-3.58,317,1
318,"Lisbon, Portugal - Madrid, Spain",LIS,MAD,38.8,-9.13,40.46,-3.58,317,1
319,"Dubai, United Arab Emirates - London, United Kingdom",LGW,DXB,51.2,-0.16,25.25,55.35,3404,1
320,"Dubai, United Arab Emirates - London, United Kingdom",LGW,DXB,51.2,-0.16,25.25,55.35,3404,1
321,"Dubai, United Arab Emirates - London, United Kingdom",LGW,DXB,51.2,-0.16,25.25,55.35,3404,1
322,"Dubai, United Arab Emirates - London, United Kingdom",LGW,DXB,51.2,-0.16,25.25,55.35,3404,1
323,"Bombay, India - Singapore, Singapore",SIN,BOM,1.3,103.98,19.09,72.86,2437,1
324,"Bombay, India - Singapore, Singapore",SIN,BOM,1.3,103.98,19.09,72.86,2437,1
325,"London, United Kingdom - Rome, Italy",FCO,LHR,41.9,12.5,51.47,-0.45,901,1
326,"London, United Kingdom - Rome, Italy",FCO,LHR,41.9,12.5,51.47,-0.45,901,1
327,"London, United Kingdom - Rome, Italy",FCO,LHR,41.9,12.5,51.47,-0.45,901,1
328,"Calgary, Canada - Newark, United States Of America",YYC,EWR,51.1,-114.01,40.69,-74.18,2021,1
329,"Johannesburg, South Africa - Port Elizabeth, South Africa",JNB,PLZ,-26.1,28.23,-33.98,25.61,565,1
330,"Amsterdam, Netherlands - New York, United States Of America",JFK,AMS,40.6,-73.79,52.31,4.75,3645,1
331,"Amsterdam, Netherlands - New York, United States Of America",JFK,AMS,40.6,-73.79,52.31,4.75,3645,1
332,"Amsterdam, Netherlands - New York, United States Of America",JFK,AMS,40.6,-73.79,52.31,4.75,3645,1
333,"Johannesburg, South Africa - New York, United States Of America",JNB,JFK,-26.1,28.23,40.64,-73.79,7967,1
334,"Johannesburg, South Africa - New York, United States Of America",JNB,JFK,-26.1,28.23,40.64,-73.79,7967,1
335,"Johannesburg, South Africa - New York, United States Of America",JNB,JFK,-26.1,28.23,40.64,-73.79,7967,1
336,"London, United Kingdom - Munich, Germany",MUC,LHR,48.3,11.77,51.47,-0.45,587,1
337,"London, United Kingdom - Munich, Germany",MUC,LHR,48.3,11.77,51.47,-0.45,587,1
338,"Doha, Qatar - Dubai, United Arab Emirates",DOH,DXB,25.3,51.56,25.25,55.35,237,1
339,"Cape Town, South Africa - London, United Kingdom",LHR,CPT,51.5,-0.45,-33.97,18.59,5996,1
340,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
341,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
342,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
343,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
344,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
345,"Chicago, United States Of America - London, United Kingdom",LHR,ORD,51.5,-0.45,41.6,-98.93,4379,1
346,"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1593,1
347,"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1593,1
348,"Johannesburg, South Africa - Mauritius, Mauritius",JNB,MRU,-26.1,28.23,-20.43,57.68,1908,1
349,"Johannesburg, South Africa - Mauritius, Mauritius",JNB,MRU,-26.1,28.23,-20.43,57.68,1908,1
350,"Jersey-channel Islands, United Kingdom - London, United Kingdom",LGW,JER,51.2,-0.16,49.21,-2.19,164,1
351,"Jersey-channel Islands, United Kingdom - London, United Kingdom",LGW,JER,51.2,-0.16,49.21,-2.19,164,1
352,"New York, United States Of America - Santiago, Chile",JFK,SCL,40.6,-73.79,-33.39,-70.79,5094,1
353,"New York, United States Of America - Santiago, Chile",JFK,SCL,40.6,-73.79,-33.39,-70.79,5094,1
354,"Johannesburg, South Africa - Lusaka, Zambia",JNB,LUN,-26.1,28.23,-15.33,28.45,741,1
355,"Johannesburg, South Africa - Nairobi, Kenya",NBO,JNB,-1.3,36.81,-26.13,28.23,1800,1
356,"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,277,1
357,"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,277,1
358,"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,277,1
359,"Bombay, India - London, United Kingdom",LHR,BOM,51.5,-0.45,19.09,72.86,4486,1
360,"Bombay, India - London, United Kingdom",LHR,BOM,51.5,-0.45,19.09,72.86,4486,1
361,"Bombay, India - London, United Kingdom",LHR,BOM,51.5,-0.45,19.09,72.86,4486,1
362,"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,3074,1
363,"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,3074,1
364,"Las Vegas, United States Of America - New York, United States Of America",JFK,LAS,40.6,-73.79,32.02,-87.96,985,1
365,"London, United Kingdom - Oslo, Norway",LHR,OSL,51.5,-0.45,59.91,10.75,726,1
366,"Madras, India - Manchester, United Kingdom",MAN,MAA,25.3,55.35,13.05,80.23,1826,1
367,"Accra, Ghana - Johannesburg, South Africa",ACC,JNB,5.6,-0.17,-26.13,28.23,2896,1
368,"Accra, Ghana - Johannesburg, South Africa",ACC,JNB,5.6,-0.17,-26.13,28.23,2896,1
369,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
370,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
371,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
372,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
373,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
374,"Lisbon, Portugal - Madrid, Spain",LIS,MAD,38.8,-9.13,40.46,-3.58,317,1
375,"Lisbon, Portugal - Madrid, Spain",LIS,MAD,38.8,-9.13,40.46,-3.58,317,1
376,"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,276,1
377,"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,276,1
378,"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,276,1
379,"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,276,1
380,"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,276,1
381,"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,276,1
382,"Kiev-borispol, Ukraine - London, United Kingdom",KBP,LHR,50.4,30.55,51.47,-0.45,1346,1
383,"Kiev-borispol, Ukraine - London, United Kingdom",KBP,LHR,50.4,30.55,51.47,-0.45,1346,1
384,"Kiev-borispol, Ukraine - London, United Kingdom",KBP,LHR,50.4,30.55,51.47,-0.45,1346,1
385,"London, United Kingdom - Milan, Italy",LIN,LCY,45.5,9.18,51.5,0.05,589,1
386,"London, United Kingdom - Milan, Italy",LIN,LCY,45.5,9.18,51.5,0.05,589,1
387,"London, United Kingdom - Milan, Italy",LIN,LCY,45.5,9.18,51.5,0.05,589,1
388,"London, United Kingdom - Milan, Italy",LIN,LCY,45.5,9.18,51.5,0.05,589,1
389,"London, United Kingdom - Milan, Italy",LIN,LCY,45.5,9.18,51.5,0.05,589,1
390,"London, United Kingdom - Tokyo, Japan",LHR,NRT,51.5,-0.45,35.75,140.39,5974,1
391,"London, United Kingdom - Tokyo, Japan",LHR,NRT,51.5,-0.45,35.75,140.39,5974,1
392,"London, United Kingdom - Tokyo, Japan",LHR,NRT,51.5,-0.45,35.75,140.39,5974,1
393,"Rio De Janeiro, Brazil - Sao Paulo, Brazil",CGH,SDU,-23.6,-46.66,-22.91,-43.17,227,1
394,"Rio De Janeiro, Brazil - Sao Paulo, Brazil",CGH,SDU,-23.6,-46.66,-22.91,-43.17,227,1
395,"London, United Kingdom - Luxembourg, Luxembourg",LCY,LUX,51.5,0.05,49.63,6.21,300,1
396,"London, United Kingdom - Luxembourg, Luxembourg",LCY,LUX,51.5,0.05,49.63,6.21,300,1
397,"Helsinki, Finland - London, United Kingdom",LHR,HEL,51.5,-0.45,60.31,24.97,1150,1
398,"New York, United States Of America - Washington Dc, United States Of America",LGA,DCA,40.8,-73.88,38.85,-77.04,215,1
399,"New York, United States Of America - Washington Dc, United States Of America",LGA,DCA,40.8,-73.88,38.85,-77.04,215,1
400,"New York, United States Of America - Washington Dc, United States Of America",LGA,DCA,40.8,-73.88,38.85,-77.04,215,1
401,"New York, United States Of America - Washington Dc, United States Of America",LGA,DCA,40.8,-73.88,38.85,-77.04,215,1
402,"New York, United States Of America - Washington Dc, United States Of America",LGA,DCA,40.8,-73.88,38.85,-77.04,215,1
403,"London, United Kingdom - Melbourne, Australia",LHR,MEL,1.3,103.98,-37.67,144.85,3741,1
404,"London, United Kingdom - Melbourne, Australia",LHR,MEL,1.3,103.98,-37.67,144.85,3741,1
405,"London, United Kingdom - Zurich, Switzerland",LHR,ZRH,51.5,-0.45,47.45,8.57,493,1
406,"London, United Kingdom - Zurich, Switzerland",LHR,ZRH,51.5,-0.45,47.45,8.57,493,1
407,"London, United Kingdom - Zurich, Switzerland",LHR,ZRH,51.5,-0.45,47.45,8.57,493,1
408,"London, United Kingdom - Zurich, Switzerland",LHR,ZRH,51.5,-0.45,47.45,8.57,493,1
409,"London, United Kingdom - Singapore, Singapore",SIN,LHR,1.3,103.98,51.47,-0.45,6767,1
410,"London, United Kingdom - Singapore, Singapore",SIN,LHR,1.3,103.98,51.47,-0.45,6767,1
411,"Geneva, Switzerland - London, United Kingdom",LHR,GVA,51.5,-0.45,46.23,6.11,471,1
412,"Geneva, Switzerland - London, United Kingdom",LHR,GVA,51.5,-0.45,46.23,6.11,471,1
413,"Geneva, Switzerland - London, United Kingdom",LHR,GVA,51.5,-0.45,46.23,6.11,471,1
414,"Geneva, Switzerland - London, United Kingdom",LHR,GVA,51.5,-0.45,46.23,6.11,471,1
415,"Frankfurt, Germany - New York, United States Of America",JFK,FRA,40.6,-73.79,50.05,8.56,3858,1
416,"Frankfurt, Germany - New York, United States Of America",JFK,FRA,40.6,-73.79,50.05,8.56,3858,1
417,"Frankfurt, Germany - New York, United States Of America",JFK,FRA,40.6,-73.79,50.05,8.56,3858,1
418,"Cairo, Egypt - London, United Kingdom",LHR,CAI,51.5,-0.45,30.05,31.25,2195,1
419,"Cairo, Egypt - London, United Kingdom",LHR,CAI,51.5,-0.45,30.05,31.25,2195,1
420,"Boston, United States Of America - London, United Kingdom",BOS,LHR,42.2,-71.0,51.47,-0.45,3272,1
421,"Boston, United States Of America - London, United Kingdom",BOS,LHR,42.2,-71.0,51.47,-0.45,3272,1
422,"Singapore, Singapore - Tokyo, Japan",SIN,HND,1.3,103.98,35.55,139.75,3290,1
423,"Singapore, Singapore - Tokyo, Japan",SIN,HND,1.3,103.98,35.55,139.75,3290,1
424,"Johannesburg, South Africa - Maputo, Mozambique",JNB,MPM,-26.1,28.23,-25.92,32.57,270,1
425,"Milan, Italy - Rome, Italy",LIN,FCO,45.5,9.18,41.9,12.5,299,1
426,"London, United Kingdom - Warsaw, Poland",LHR,WAW,51.5,-0.45,52.17,20.98,916,1
427,"Dubai, United Arab Emirates - Madras, India",MAA,DXB,13.1,80.23,25.25,55.35,1823,1
428,"Dubai, United Arab Emirates - Madras, India",MAA,DXB,13.1,80.23,25.25,55.35,1823,1
429,"Hong Kong, Hong Kong - Singapore, Singapore",HKG,SIN,22.3,113.94,1.34,103.98,1589,1
430,"Hong Kong, Hong Kong - Singapore, Singapore",HKG,SIN,22.3,113.94,1.34,103.98,1589,1
431,"London, United Kingdom - Nice, France",LHR,NCE,51.5,-0.45,43.67,7.21,648,1
432,"London, United Kingdom - Nice, France",LHR,NCE,51.5,-0.45,43.67,7.21,648,1
433,"London, United Kingdom - Nice, France",LHR,NCE,51.5,-0.45,43.67,7.21,648,1
434,"London, United Kingdom - Nice, France",LHR,NCE,51.5,-0.45,43.67,7.21,648,1
435,"Geneva, Switzerland - London, United Kingdom",GVA,LCY,46.2,6.11,51.5,0.05,458,1
436,"Geneva, Switzerland - London, United Kingdom",GVA,LCY,46.2,6.11,51.5,0.05,458,1
437,"Geneva, Switzerland - London, United Kingdom",GVA,LCY,46.2,6.11,51.5,0.05,458,1
438,"Geneva, Switzerland - London, United Kingdom",GVA,LCY,46.2,6.11,51.5,0.05,458,1
439,"London, United Kingdom - Lusaka, Zambia",LHR,LUN,-1.3,36.81,-15.33,28.45,1120,1
440,"Newark, United States Of America - Phoenix, United States Of America",EWR,PHX,40.7,-74.18,33.44,-112.03,2133,1
441,"Johannesburg, South Africa - Manchester, United Kingdom",JNB,MAN,25.3,55.35,53.37,0.1,3419,1
442,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
443,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
444,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
445,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
446,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
447,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
448,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
449,"Hong Kong, Hong Kong - Shanghai, China",PVG,HKG,31.1,121.8,22.32,113.94,775,1
450,"Hong Kong, Hong Kong - Shanghai, China",PVG,HKG,31.1,121.8,22.32,113.94,775,1
451,"Hong Kong, Hong Kong - Shanghai, China",PVG,HKG,31.1,121.8,22.32,113.94,775,1
452,"Abu Dhabi, United Arab Emirates - London, United Kingdom",AUH,LHR,25.3,51.56,51.47,-0.45,3257,1
453,"Abu Dhabi, United Arab Emirates - London, United Kingdom",AUH,LHR,25.3,51.56,51.47,-0.45,3257,1
454,"London, United Kingdom - Vienna, Austria",LHR,VIE,51.5,-0.45,48.2,16.37,783,1
455,"Delhi, India - Dubai, United Arab Emirates",DXB,DEL,25.3,55.35,28.66,77.26,1369,1
456,"Delhi, India - Dubai, United Arab Emirates",DXB,DEL,25.3,55.35,28.66,77.26,1369,1
457,"Los Angeles, United States Of America - San Francisco, United States Of America",SFO,LAX,37.6,-122.39,34.05,-118.24,338,1
458,"Los Angeles, United States Of America - San Francisco, United States Of America",SFO,LAX,37.6,-122.39,34.05,-118.24,338,1
459,"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1234,1
460,"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1234,1
461,"Dar Es Salaam, United Rep. Of Tanzania - London, United Kingdom",LHR,DAR,51.5,-0.45,-6.88,39.2,4656,1
462,"London, United Kingdom - Zurich, Switzerland",ZRH,LCY,47.5,8.57,51.5,0.05,472,1
463,"London, United Kingdom - Zurich, Switzerland",ZRH,LCY,47.5,8.57,51.5,0.05,472,1
464,"London, United Kingdom - Zurich, Switzerland",ZRH,LCY,47.5,8.57,51.5,0.05,472,1
465,"London, United Kingdom - Zurich, Switzerland",ZRH,LCY,47.5,8.57,51.5,0.05,472,1
466,"Denver, United States Of America - London, United Kingdom",LHR,DEN,51.5,-0.45,39.77,-104.86,4681,1
467,"London, United Kingdom - Seattle, United States Of America",LHR,SEA,51.5,-0.45,39.9,-75.59,3558,1
468,"London, United Kingdom - Seattle, United States Of America",LHR,SEA,51.5,-0.45,39.9,-75.59,3558,1
469,"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,295,1
470,"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,295,1
471,"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,295,1
472,"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,295,1
473,"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,295,1
474,"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,295,1
475,"Dubai, United Arab Emirates - Mahe Island, Seychelles Islands",DXB,SEZ,25.3,55.35,-4.68,55.52,2061,1
